Lat,Lon,Date,Vendor_Count,Stall_Count,Image_File,Nighttime_Radiance
-23.56399999999999,-46.64800000000003,2024-02,1,1,sp_macro_images/macro_-23.56400_-46.64800_2024-02.jpg,207.03
-23.56399999999999,-46.644000000000034,2024-07,0,0,sp_macro_images/macro_-23.56400_-46.64400_2024-07.jpg,176.67
-23.56399999999999,-46.63600000000004,2025-01,1,1,sp_macro_images/macro_-23.56400_-46.63600_2025-01.jpg,104.56
-23.56399999999999,-46.63200000000004,2025-01,1,1,sp_macro_images/macro_-23.56400_-46.63200_2025-01.jpg,91.36
-23.56399999999999,-46.624000000000045,2025-01,1,0,sp_macro_images/macro_-23.56400_-46.62400_2025-01.jpg,75.37
-23.56399999999999,-46.62000000000005,2025-01,0,1,sp_macro_images/macro_-23.56400_-46.62000_2025-01.jpg,78.03
-23.56399999999999,-46.61600000000005,2025-01,0,0,sp_macro_images/macro_-23.56400_-46.61600_2025-01.jpg,81.33
-23.56399999999999,-46.61200000000005,2025-06,0,0,sp_macro_images/macro_-23.56400_-46.61200_2025-06.jpg,101.45
-23.56399999999999,-46.60800000000005,2025-01,0,1,sp_macro_images/macro_-23.56400_-46.60800_2025-01.jpg,102.05
-23.56399999999999,-46.604000000000056,2025-01,0,1,sp_macro_images/macro_-23.56400_-46.60400_2025-01.jpg,69.57
-23.56399999999999,-46.60000000000006,2024-07,0,1,sp_macro_images/macro_-23.56400_-46.60000_2024-07.jpg,71.89
-23.56399999999999,-46.59200000000006,2023-03,0,1,sp_macro_images/macro_-23.56400_-46.59200_2023-03.jpg,82.14
-23.56399999999999,-46.58400000000007,2024-01,0,1,sp_macro_images/macro_-23.56400_-46.58400_2024-01.jpg,73.18
-23.56399999999999,-46.58000000000007,2023-03,0,2,sp_macro_images/macro_-23.56400_-46.58000_2023-03.jpg,75.51
-23.56399999999999,-46.57600000000007,2025-04,0,1,sp_macro_images/macro_-23.56400_-46.57600_2025-04.jpg,69.43
-23.56399999999999,-46.56800000000008,2024-04,1,1,sp_macro_images/macro_-23.56400_-46.56800_2024-04.jpg,80.37
-23.56399999999999,-46.56000000000008,2024-04,0,1,sp_macro_images/macro_-23.56400_-46.56000_2024-04.jpg,125.22
-23.56399999999999,-46.55600000000008,2023-03,0,0,sp_macro_images/macro_-23.56400_-46.55600_2023-03.jpg,86.06
-23.56399999999999,-46.552000000000085,2024-05,0,1,sp_macro_images/macro_-23.56400_-46.55200_2024-05.jpg,79.0
-23.559999999999988,-46.7,2024-04,0,2,sp_macro_images/macro_-23.56000_-46.70000_2024-04.jpg,56.45
-23.559999999999988,-46.68800000000001,2023-12,0,1,sp_macro_images/macro_-23.56000_-46.68800_2023-12.jpg,72.45
-23.559999999999988,-46.680000000000014,2023-03,0,0,sp_macro_images/macro_-23.56000_-46.68000_2023-03.jpg,88.92
-23.559999999999988,-46.67200000000002,2024-11,1,1,sp_macro_images/macro_-23.56000_-46.67200_2024-11.jpg,107.71
-23.559999999999988,-46.66800000000002,2023-12,0,1,sp_macro_images/macro_-23.56000_-46.66800_2023-12.jpg,106.53
-23.559999999999988,-46.66400000000002,2024-12,0,1,sp_macro_images/macro_-23.56000_-46.66400_2024-12.jpg,115.62
-23.559999999999988,-46.660000000000025,2024-11,3,1,sp_macro_images/macro_-23.56000_-46.66000_2024-11.jpg,124.74
-23.559999999999988,-46.65200000000003,2024-05,0,0,sp_macro_images/macro_-23.56000_-46.65200_2024-05.jpg,94.43
-23.559999999999988,-46.64800000000003,2024-07,0,2,sp_macro_images/macro_-23.56000_-46.64800_2024-07.jpg,94.43
-23.559999999999988,-46.644000000000034,2024-07,0,1,sp_macro_images/macro_-23.56000_-46.64400_2024-07.jpg,92.65
-23.559999999999988,-46.64000000000004,2024-02,0,2,sp_macro_images/macro_-23.56000_-46.64000_2024-02.jpg,100.5
-23.559999999999988,-46.63600000000004,2024-02,0,0,sp_macro_images/macro_-23.56000_-46.63600_2024-02.jpg,106.85
-23.559999999999988,-46.63200000000004,2025-01,0,0,sp_macro_images/macro_-23.56000_-46.63200_2025-01.jpg,105.97
-23.559999999999988,-46.624000000000045,2025-01,0,2,sp_macro_images/macro_-23.56000_-46.62400_2025-01.jpg,118.58
-23.559999999999988,-46.62000000000005,2025-01,0,0,sp_macro_images/macro_-23.56000_-46.62000_2025-01.jpg,96.7
-23.559999999999988,-46.61200000000005,2024-01,0,1,sp_macro_images/macro_-23.56000_-46.61200_2024-01.jpg,78.59
-23.559999999999988,-46.604000000000056,2024-07,1,2,sp_macro_images/macro_-23.56000_-46.60400_2024-07.jpg,77.5
-23.559999999999988,-46.59600000000006,2023-03,0,1,sp_macro_images/macro_-23.56000_-46.59600_2023-03.jpg,79.57
-23.559999999999988,-46.59200000000006,2024-04,0,0,sp_macro_images/macro_-23.56000_-46.59200_2024-04.jpg,76.54
-23.559999999999988,-46.58800000000007,2024-01,0,0,sp_macro_images/macro_-23.56000_-46.58800_2024-01.jpg,75.64
-23.559999999999988,-46.58400000000007,2024-04,0,0,sp_macro_images/macro_-23.56000_-46.58400_2024-04.jpg,70.23
-23.559999999999988,-46.58000000000007,2024-01,0,3,sp_macro_images/macro_-23.56000_-46.58000_2024-01.jpg,76.04
-23.559999999999988,-46.57600000000007,2023-03,0,0,sp_macro_images/macro_-23.56000_-46.57600_2023-03.jpg,88.05
-23.559999999999988,-46.57200000000008,2024-04,0,1,sp_macro_images/macro_-23.56000_-46.57200_2024-04.jpg,89.08
-23.559999999999988,-46.56800000000008,2023-03,0,1,sp_macro_images/macro_-23.56000_-46.56800_2023-03.jpg,83.95
-23.559999999999988,-46.552000000000085,2023-03,0,1,sp_macro_images/macro_-23.56000_-46.55200_2023-03.jpg,85.63
-23.555999999999987,-46.696000000000005,2024-04,0,1,sp_macro_images/macro_-23.55600_-46.69600_2024-04.jpg,63.69
-23.555999999999987,-46.680000000000014,2023-12,0,2,sp_macro_images/macro_-23.55600_-46.68000_2023-12.jpg,78.72
-23.555999999999987,-46.67200000000002,2024-04,0,0,sp_macro_images/macro_-23.55600_-46.67200_2024-04.jpg,80.87
-23.555999999999987,-46.66800000000002,2024-11,1,0,sp_macro_images/macro_-23.55600_-46.66800_2024-11.jpg,121.67
-23.555999999999987,-46.66400000000002,2024-11,1,1,sp_macro_images/macro_-23.55600_-46.66400_2024-11.jpg,142.69
-23.555999999999987,-46.660000000000025,2024-11,1,0,sp_macro_images/macro_-23.55600_-46.66000_2024-11.jpg,131.66
-23.555999999999987,-46.65200000000003,2024-07,0,3,sp_macro_images/macro_-23.55600_-46.65200_2024-07.jpg,112.85
-23.555999999999987,-46.64800000000003,2024-07,0,0,sp_macro_images/macro_-23.55600_-46.64800_2024-07.jpg,112.85
-23.555999999999987,-46.644000000000034,2024-07,0,0,sp_macro_images/macro_-23.55600_-46.64400_2024-07.jpg,120.48
-23.555999999999987,-46.64000000000004,2024-07,0,1,sp_macro_images/macro_-23.55600_-46.64000_2024-07.jpg,103.18
-23.555999999999987,-46.63200000000004,2025-01,0,0,sp_macro_images/macro_-23.55600_-46.63200_2025-01.jpg,130.59
-23.555999999999987,-46.62800000000004,2024-06,0,2,sp_macro_images/macro_-23.55600_-46.62800_2024-06.jpg,129.52
-23.555999999999987,-46.62000000000005,2025-01,0,1,sp_macro_images/macro_-23.55600_-46.62000_2025-01.jpg,106.07
-23.555999999999987,-46.61600000000005,2025-01,0,2,sp_macro_images/macro_-23.55600_-46.61600_2025-01.jpg,90.59
-23.555999999999987,-46.61200000000005,2025-01,0,1,sp_macro_images/macro_-23.55600_-46.61200_2025-01.jpg,82.95
-23.555999999999987,-46.60800000000005,2025-01,0,0,sp_macro_images/macro_-23.55600_-46.60800_2025-01.jpg,81.26
-23.555999999999987,-46.604000000000056,2025-01,0,1,sp_macro_images/macro_-23.55600_-46.60400_2025-01.jpg,94.47
-23.555999999999987,-46.59600000000006,2024-07,0,2,sp_macro_images/macro_-23.55600_-46.59600_2024-07.jpg,76.31
-23.555999999999987,-46.59200000000006,2024-01,0,1,sp_macro_images/macro_-23.55600_-46.59200_2024-01.jpg,71.37
-23.555999999999987,-46.58800000000007,2024-04,1,0,sp_macro_images/macro_-23.55600_-46.58800_2024-04.jpg,64.16
-23.555999999999987,-46.58000000000007,2024-01,0,0,sp_macro_images/macro_-23.55600_-46.58000_2024-01.jpg,73.44
-23.555999999999987,-46.57600000000007,2024-01,0,1,sp_macro_images/macro_-23.55600_-46.57600_2024-01.jpg,88.16
-23.555999999999987,-46.57200000000008,2024-04,0,1,sp_macro_images/macro_-23.55600_-46.57200_2024-04.jpg,91.79
-23.555999999999987,-46.56800000000008,2024-01,0,0,sp_macro_images/macro_-23.55600_-46.56800_2024-01.jpg,93.32
-23.555999999999987,-46.56400000000008,2023-12,0,1,sp_macro_images/macro_-23.55600_-46.56400_2023-12.jpg,94.9
-23.555999999999987,-46.56000000000008,2024-01,0,0,sp_macro_images/macro_-23.55600_-46.56000_2024-01.jpg,82.94
-23.555999999999987,-46.55600000000008,2024-01,0,0,sp_macro_images/macro_-23.55600_-46.55600_2024-01.jpg,70.94
-23.555999999999987,-46.552000000000085,2023-03,0,0,sp_macro_images/macro_-23.55600_-46.55200_2023-03.jpg,67.81
-23.551999999999985,-46.7,2024-04,0,0,sp_macro_images/macro_-23.55200_-46.70000_2024-04.jpg,47.73
-23.551999999999985,-46.696000000000005,2023-12,2,0,sp_macro_images/macro_-23.55200_-46.69600_2023-12.jpg,58.99
-23.551999999999985,-46.69200000000001,2023-12,0,1,sp_macro_images/macro_-23.55200_-46.69200_2023-12.jpg,68.21
-23.551999999999985,-46.68400000000001,2024-04,0,0,sp_macro_images/macro_-23.55200_-46.68400_2024-04.jpg,72.29
-23.551999999999985,-46.676000000000016,2024-04,0,0,sp_macro_images/macro_-23.55200_-46.67600_2024-04.jpg,63.48
-23.551999999999985,-46.66800000000002,2024-04,0,1,sp_macro_images/macro_-23.55200_-46.66800_2024-04.jpg,119.04
-23.551999999999985,-46.65200000000003,2024-04,0,0,sp_macro_images/macro_-23.55200_-46.65200_2024-04.jpg,118.98
-23.551999999999985,-46.64800000000003,2024-01,0,0,sp_macro_images/macro_-23.55200_-46.64800_2024-01.jpg,118.98
-23.551999999999985,-46.644000000000034,2023-03,0,2,sp_macro_images/macro_-23.55200_-46.64400_2023-03.jpg,128.32
-23.551999999999985,-46.63600000000004,2025-05,0,1,sp_macro_images/macro_-23.55200_-46.63600_2025-05.jpg,180.52
-23.551999999999985,-46.62800000000004,2024-02,0,2,sp_macro_images/macro_-23.55200_-46.62800_2024-02.jpg,136.73
-23.551999999999985,-46.624000000000045,2025-05,0,0,sp_macro_images/macro_-23.55200_-46.62400_2025-05.jpg,106.7
-23.551999999999985,-46.62000000000005,2025-01,0,1,sp_macro_images/macro_-23.55200_-46.62000_2025-01.jpg,88.35
-23.551999999999985,-46.61600000000005,2025-01,0,0,sp_macro_images/macro_-23.55200_-46.61600_2025-01.jpg,80.92
-23.551999999999985,-46.60800000000005,2025-01,0,1,sp_macro_images/macro_-23.55200_-46.60800_2025-01.jpg,93.12
-23.551999999999985,-46.60000000000006,2025-01,0,1,sp_macro_images/macro_-23.55200_-46.60000_2025-01.jpg,104.48
-23.551999999999985,-46.59200000000006,2024-04,0,0,sp_macro_images/macro_-23.55200_-46.59200_2024-04.jpg,79.0
-23.551999999999985,-46.58800000000007,2024-01,0,0,sp_macro_images/macro_-23.55200_-46.58800_2024-01.jpg,66.22
-23.551999999999985,-46.58400000000007,2023-03,0,2,sp_macro_images/macro_-23.55200_-46.58400_2023-03.jpg,59.34
-23.551999999999985,-46.57600000000007,2024-04,0,1,sp_macro_images/macro_-23.55200_-46.57600_2024-04.jpg,81.68
-23.551999999999985,-46.57200000000008,2024-01,0,0,sp_macro_images/macro_-23.55200_-46.57200_2024-01.jpg,95.55
-23.551999999999985,-46.56800000000008,2024-01,0,0,sp_macro_images/macro_-23.55200_-46.56800_2024-01.jpg,97.6
-23.551999999999985,-46.56400000000008,2024-04,0,2,sp_macro_images/macro_-23.55200_-46.56400_2024-04.jpg,97.08
-23.551999999999985,-46.56000000000008,2023-03,1,0,sp_macro_images/macro_-23.55200_-46.56000_2023-03.jpg,87.45
-23.551999999999985,-46.552000000000085,2024-04,0,1,sp_macro_images/macro_-23.55200_-46.55200_2024-04.jpg,65.76
-23.547999999999984,-46.7,2023-12,0,0,sp_macro_images/macro_-23.54800_-46.70000_2023-12.jpg,47.73
-23.547999999999984,-46.696000000000005,2023-12,0,0,sp_macro_images/macro_-23.54800_-46.69600_2023-12.jpg,58.99
-23.547999999999984,-46.69200000000001,2024-10,0,2,sp_macro_images/macro_-23.54800_-46.69200_2024-10.jpg,68.21
-23.547999999999984,-46.68800000000001,2024-10,1,0,sp_macro_images/macro_-23.54800_-46.68800_2024-10.jpg,70.72
-23.547999999999984,-46.680000000000014,2024-04,0,0,sp_macro_images/macro_-23.54800_-46.68000_2024-04.jpg,74.66
-23.547999999999984,-46.676000000000016,2024-02,0,0,sp_macro_images/macro_-23.54800_-46.67600_2024-02.jpg,63.48
-23.547999999999984,-46.67200000000002,2024-04,0,0,sp_macro_images/macro_-23.54800_-46.67200_2024-04.jpg,89.09
-23.547999999999984,-46.66800000000002,2024-04,0,0,sp_macro_images/macro_-23.54800_-46.66800_2024-04.jpg,119.04
-23.547999999999984,-46.66400000000002,2024-11,0,0,sp_macro_images/macro_-23.54800_-46.66400_2024-11.jpg,200.41
-23.547999999999984,-46.660000000000025,2024-04,1,1,sp_macro_images/macro_-23.54800_-46.66000_2024-04.jpg,139.22
-23.547999999999984,-46.64000000000004,2024-01,0,0,sp_macro_images/macro_-23.54800_-46.64000_2024-01.jpg,149.35
-23.547999999999984,-46.62800000000004,2025-06,0,0,sp_macro_images/macro_-23.54800_-46.62800_2025-06.jpg,136.73
-23.547999999999984,-46.62000000000005,2025-01,0,0,sp_macro_images/macro_-23.54800_-46.62000_2025-01.jpg,88.35
-23.547999999999984,-46.61200000000005,2025-01,0,0,sp_macro_images/macro_-23.54800_-46.61200_2025-01.jpg,85.74
-23.547999999999984,-46.60800000000005,2025-01,0,0,sp_macro_images/macro_-23.54800_-46.60800_2025-01.jpg,93.12
-23.547999999999984,-46.59200000000006,2024-04,0,0,sp_macro_images/macro_-23.54800_-46.59200_2024-04.jpg,79.0
-23.547999999999984,-46.58800000000007,2023-01,0,0,sp_macro_images/macro_-23.54800_-46.58800_2023-01.jpg,66.22
-23.547999999999984,-46.58400000000007,2023-01,0,0,sp_macro_images/macro_-23.54800_-46.58400_2023-01.jpg,59.34
-23.547999999999984,-46.56800000000008,2024-04,0,0,sp_macro_images/macro_-23.54800_-46.56800_2024-04.jpg,97.6
-23.547999999999984,-46.55600000000008,2023-03,0,1,sp_macro_images/macro_-23.54800_-46.55600_2023-03.jpg,79.79
-23.543999999999983,-46.696000000000005,2024-04,0,0,sp_macro_images/macro_-23.54400_-46.69600_2024-04.jpg,58.87
-23.543999999999983,-46.69200000000001,2023-12,0,0,sp_macro_images/macro_-23.54400_-46.69200_2023-12.jpg,72.92
-23.543999999999983,-46.68400000000001,2023-12,0,2,sp_macro_images/macro_-23.54400_-46.68400_2023-12.jpg,62.49
-23.543999999999983,-46.680000000000014,2024-04,0,1,sp_macro_images/macro_-23.54400_-46.68000_2024-04.jpg,52.75
-23.543999999999983,-46.676000000000016,2023-03,0,0,sp_macro_images/macro_-23.54400_-46.67600_2023-03.jpg,52.99
-23.543999999999983,-46.67200000000002,2023-12,0,1,sp_macro_images/macro_-23.54400_-46.67200_2023-12.jpg,90.41
-23.543999999999983,-46.66400000000002,2023-12,0,0,sp_macro_images/macro_-23.54400_-46.66400_2023-12.jpg,218.08
-23.543999999999983,-46.65600000000003,2023-12,0,0,sp_macro_images/macro_-23.54400_-46.65600_2023-12.jpg,90.59
-23.543999999999983,-46.65200000000003,2024-07,0,0,sp_macro_images/macro_-23.54400_-46.65200_2024-07.jpg,124.75
-23.543999999999983,-46.64800000000003,2023-12,0,1,sp_macro_images/macro_-23.54400_-46.64800_2023-12.jpg,124.75
-23.543999999999983,-46.64000000000004,2024-01,4,0,sp_macro_images/macro_-23.54400_-46.64000_2024-01.jpg,221.93
-23.543999999999983,-46.63600000000004,2024-05,0,0,sp_macro_images/macro_-23.54400_-46.63600_2024-05.jpg,245.62
-23.543999999999983,-46.63200000000004,2024-01,0,3,sp_macro_images/macro_-23.54400_-46.63200_2024-01.jpg,168.44
-23.543999999999983,-46.62000000000005,2024-07,0,1,sp_macro_images/macro_-23.54400_-46.62000_2024-07.jpg,77.95
-23.543999999999983,-46.61600000000005,2024-07,3,0,sp_macro_images/macro_-23.54400_-46.61600_2024-07.jpg,80.3
-23.543999999999983,-46.61200000000005,2024-07,0,1,sp_macro_images/macro_-23.54400_-46.61200_2024-07.jpg,80.85
-23.543999999999983,-46.60800000000005,2025-01,0,0,sp_macro_images/macro_-23.54400_-46.60800_2025-01.jpg,78.71
-23.543999999999983,-46.604000000000056,2024-07,0,0,sp_macro_images/macro_-23.54400_-46.60400_2024-07.jpg,93.08
-23.543999999999983,-46.60000000000006,2024-01,0,0,sp_macro_images/macro_-23.54400_-46.60000_2024-01.jpg,90.55
-23.543999999999983,-46.59200000000006,2025-01,1,0,sp_macro_images/macro_-23.54400_-46.59200_2025-01.jpg,99.0
-23.543999999999983,-46.58800000000007,2024-01,0,2,sp_macro_images/macro_-23.54400_-46.58800_2024-01.jpg,87.32
-23.543999999999983,-46.58400000000007,2024-01,0,0,sp_macro_images/macro_-23.54400_-46.58400_2024-01.jpg,80.09
-23.543999999999983,-46.58000000000007,2025-04,0,0,sp_macro_images/macro_-23.54400_-46.58000_2025-04.jpg,74.8
-23.543999999999983,-46.57600000000007,2024-01,0,1,sp_macro_images/macro_-23.54400_-46.57600_2024-01.jpg,83.67
-23.543999999999983,-46.57200000000008,2024-04,0,1,sp_macro_images/macro_-23.54400_-46.57200_2024-04.jpg,98.77
-23.543999999999983,-46.56800000000008,2024-01,0,0,sp_macro_images/macro_-23.54400_-46.56800_2024-01.jpg,98.92
-23.543999999999983,-46.56400000000008,2024-04,0,2,sp_macro_images/macro_-23.54400_-46.56400_2024-04.jpg,94.31
-23.543999999999983,-46.56000000000008,2024-04,0,1,sp_macro_images/macro_-23.54400_-46.56000_2024-04.jpg,88.64
-23.543999999999983,-46.55600000000008,2024-01,0,0,sp_macro_images/macro_-23.54400_-46.55600_2024-01.jpg,83.28
-23.53999999999998,-46.7,2023-12,0,0,sp_macro_images/macro_-23.54000_-46.70000_2023-12.jpg,55.77
-23.53999999999998,-46.68800000000001,2024-04,0,1,sp_macro_images/macro_-23.54000_-46.68800_2024-04.jpg,69.34
-23.53999999999998,-46.68400000000001,2024-04,0,1,sp_macro_images/macro_-23.54000_-46.68400_2024-04.jpg,64.35
-23.53999999999998,-46.67200000000002,2024-02,0,0,sp_macro_images/macro_-23.54000_-46.67200_2024-02.jpg,80.79
-23.53999999999998,-46.66400000000002,2023-12,0,0,sp_macro_images/macro_-23.54000_-46.66400_2023-12.jpg,114.73
-23.53999999999998,-46.65600000000003,2024-04,1,1,sp_macro_images/macro_-23.54000_-46.65600_2024-04.jpg,92.18
-23.53999999999998,-46.65200000000003,2024-04,0,0,sp_macro_images/macro_-23.54000_-46.65200_2024-04.jpg,100.61
-23.53999999999998,-46.644000000000034,2024-04,1,1,sp_macro_images/macro_-23.54000_-46.64400_2024-04.jpg,120.77
-23.53999999999998,-46.64000000000004,2025-06,2,0,sp_macro_images/macro_-23.54000_-46.64000_2025-06.jpg,166.03
-23.53999999999998,-46.62800000000004,2024-07,0,0,sp_macro_images/macro_-23.54000_-46.62800_2024-07.jpg,109.34
-23.53999999999998,-46.624000000000045,2023-01,0,1,sp_macro_images/macro_-23.54000_-46.62400_2023-01.jpg,87.83
-23.53999999999998,-46.62000000000005,2024-01,1,0,sp_macro_images/macro_-23.54000_-46.62000_2024-01.jpg,83.58
-23.53999999999998,-46.60800000000005,2023-03,0,1,sp_macro_images/macro_-23.54000_-46.60800_2023-03.jpg,68.34
-23.53999999999998,-46.604000000000056,2024-07,0,0,sp_macro_images/macro_-23.54000_-46.60400_2024-07.jpg,68.3
-23.53999999999998,-46.60000000000006,2024-07,0,0,sp_macro_images/macro_-23.54000_-46.60000_2024-07.jpg,64.67
-23.53999999999998,-46.59600000000006,2024-01,0,0,sp_macro_images/macro_-23.54000_-46.59600_2024-01.jpg,85.32
-23.53999999999998,-46.59200000000006,2023-01,1,1,sp_macro_images/macro_-23.54000_-46.59200_2023-01.jpg,92.49
-23.53999999999998,-46.56800000000008,2024-04,0,0,sp_macro_images/macro_-23.54000_-46.56800_2024-04.jpg,92.26
-23.53999999999998,-46.56000000000008,2024-01,0,1,sp_macro_images/macro_-23.54000_-46.56000_2024-01.jpg,82.95
-23.53999999999998,-46.552000000000085,2024-04,0,0,sp_macro_images/macro_-23.54000_-46.55200_2024-04.jpg,86.61
-23.53599999999998,-46.7,2023-12,0,1,sp_macro_images/macro_-23.53600_-46.70000_2023-12.jpg,50.84
-23.53599999999998,-46.696000000000005,2024-04,0,0,sp_macro_images/macro_-23.53600_-46.69600_2024-04.jpg,50.55
-23.53599999999998,-46.69200000000001,2023-12,0,0,sp_macro_images/macro_-23.53600_-46.69200_2023-12.jpg,70.4
-23.53599999999998,-46.68800000000001,2023-12,0,3,sp_macro_images/macro_-23.53600_-46.68800_2023-12.jpg,74.24
-23.53599999999998,-46.68400000000001,2023-12,0,0,sp_macro_images/macro_-23.53600_-46.68400_2023-12.jpg,74.94
-23.53599999999998,-46.680000000000014,2024-04,0,2,sp_macro_images/macro_-23.53600_-46.68000_2024-04.jpg,80.66
-23.53599999999998,-46.676000000000016,2024-04,0,0,sp_macro_images/macro_-23.53600_-46.67600_2024-04.jpg,94.05
-23.53599999999998,-46.67200000000002,2024-04,0,2,sp_macro_images/macro_-23.53600_-46.67200_2024-04.jpg,80.53
-23.53599999999998,-46.66800000000002,2023-01,0,1,sp_macro_images/macro_-23.53600_-46.66800_2023-01.jpg,77.04
-23.53599999999998,-46.660000000000025,2023-12,0,0,sp_macro_images/macro_-23.53600_-46.66000_2023-12.jpg,88.29
-23.53599999999998,-46.65600000000003,2024-03,0,0,sp_macro_images/macro_-23.53600_-46.65600_2024-03.jpg,85.24
-23.53599999999998,-46.65200000000003,2024-11,0,0,sp_macro_images/macro_-23.53600_-46.65200_2024-11.jpg,87.55
-23.53599999999998,-46.64800000000003,2024-04,0,1,sp_macro_images/macro_-23.53600_-46.64800_2024-04.jpg,87.55
-23.53599999999998,-46.644000000000034,2024-01,1,0,sp_macro_images/macro_-23.53600_-46.64400_2024-01.jpg,108.18
-23.53599999999998,-46.64000000000004,2024-03,0,3,sp_macro_images/macro_-23.53600_-46.64000_2024-03.jpg,110.35
-23.53599999999998,-46.63200000000004,2023-01,1,0,sp_macro_images/macro_-23.53600_-46.63200_2023-01.jpg,109.89
-23.53599999999998,-46.62800000000004,2024-07,0,0,sp_macro_images/macro_-23.53600_-46.62800_2024-07.jpg,102.54
-23.53599999999998,-46.624000000000045,2024-07,0,1,sp_macro_images/macro_-23.53600_-46.62400_2024-07.jpg,131.26
-23.53599999999998,-46.62000000000005,2024-01,1,0,sp_macro_images/macro_-23.53600_-46.62000_2024-01.jpg,170.13
-23.53599999999998,-46.61600000000005,2023-08,0,0,sp_macro_images/macro_-23.53600_-46.61600_2023-08.jpg,106.1
-23.53599999999998,-46.61200000000005,2023-12,0,1,sp_macro_images/macro_-23.53600_-46.61200_2023-12.jpg,56.64
-23.53599999999998,-46.60800000000005,2023-01,0,1,sp_macro_images/macro_-23.53600_-46.60800_2023-01.jpg,57.78
-23.53599999999998,-46.604000000000056,2024-04,0,1,sp_macro_images/macro_-23.53600_-46.60400_2024-04.jpg,58.22
-23.53599999999998,-46.60000000000006,2024-01,0,2,sp_macro_images/macro_-23.53600_-46.60000_2024-01.jpg,58.58
-23.53599999999998,-46.59200000000006,2024-04,0,0,sp_macro_images/macro_-23.53600_-46.59200_2024-04.jpg,79.83
-23.53599999999998,-46.58800000000007,2024-05,0,0,sp_macro_images/macro_-23.53600_-46.58800_2024-05.jpg,86.49
-23.53599999999998,-46.58400000000007,2024-04,0,3,sp_macro_images/macro_-23.53600_-46.58400_2024-04.jpg,93.92
-23.53599999999998,-46.57600000000007,2023-01,0,0,sp_macro_images/macro_-23.53600_-46.57600_2023-01.jpg,109.59
-23.53599999999998,-46.57200000000008,2024-06,0,1,sp_macro_images/macro_-23.53600_-46.57200_2024-06.jpg,90.83
-23.53599999999998,-46.56800000000008,2023-01,0,1,sp_macro_images/macro_-23.53600_-46.56800_2023-01.jpg,90.18
-23.53599999999998,-46.56400000000008,2024-04,0,0,sp_macro_images/macro_-23.53600_-46.56400_2024-04.jpg,93.0
-23.53599999999998,-46.55600000000008,2024-09,0,0,sp_macro_images/macro_-23.53600_-46.55600_2024-09.jpg,89.58
-23.53599999999998,-46.552000000000085,2024-01,0,0,sp_macro_images/macro_-23.53600_-46.55200_2024-01.jpg,89.39
-23.53199999999998,-46.7,2024-04,0,1,sp_macro_images/macro_-23.53200_-46.70000_2024-04.jpg,53.01
-23.53199999999998,-46.696000000000005,2023-12,0,0,sp_macro_images/macro_-23.53200_-46.69600_2023-12.jpg,53.36
-23.53199999999998,-46.68400000000001,2023-12,0,2,sp_macro_images/macro_-23.53200_-46.68400_2023-12.jpg,80.82
-23.53199999999998,-46.680000000000014,2024-04,0,0,sp_macro_images/macro_-23.53200_-46.68000_2024-04.jpg,86.02
-23.53199999999998,-46.676000000000016,2024-07,0,1,sp_macro_images/macro_-23.53200_-46.67600_2024-07.jpg,109.22
-23.53199999999998,-46.66400000000002,2025-06,0,1,sp_macro_images/macro_-23.53200_-46.66400_2025-06.jpg,94.33
-23.53199999999998,-46.660000000000025,2024-05,1,1,sp_macro_images/macro_-23.53200_-46.66000_2024-05.jpg,94.68
-23.53199999999998,-46.65600000000003,2025-05,1,0,sp_macro_images/macro_-23.53200_-46.65600_2025-05.jpg,81.84
-23.53199999999998,-46.65200000000003,2024-04,1,0,sp_macro_images/macro_-23.53200_-46.65200_2024-04.jpg,79.32
-23.53199999999998,-46.64800000000003,2024-02,0,0,sp_macro_images/macro_-23.53200_-46.64800_2024-02.jpg,79.32
-23.53199999999998,-46.64000000000004,2024-01,0,0,sp_macro_images/macro_-23.53200_-46.64000_2024-01.jpg,106.83
-23.53199999999998,-46.63600000000004,2024-11,0,1,sp_macro_images/macro_-23.53200_-46.63600_2024-11.jpg,108.55
-23.53199999999998,-46.62800000000004,2024-11,0,0,sp_macro_images/macro_-23.53200_-46.62800_2024-11.jpg,100.03
-23.53199999999998,-46.624000000000045,2024-01,0,2,sp_macro_images/macro_-23.53200_-46.62400_2024-01.jpg,148.13
-23.53199999999998,-46.62000000000005,2024-07,0,0,sp_macro_images/macro_-23.53200_-46.62000_2024-07.jpg,173.65
-23.53199999999998,-46.61600000000005,2024-01,0,1,sp_macro_images/macro_-23.53200_-46.61600_2024-01.jpg,106.54
-23.53199999999998,-46.61200000000005,2024-04,0,1,sp_macro_images/macro_-23.53200_-46.61200_2024-04.jpg,58.05
-23.53199999999998,-46.60800000000005,2024-01,0,1,sp_macro_images/macro_-23.53200_-46.60800_2024-01.jpg,54.3
-23.53199999999998,-46.604000000000056,2024-04,0,0,sp_macro_images/macro_-23.53200_-46.60400_2024-04.jpg,54.36
-23.53199999999998,-46.59600000000006,2024-01,0,1,sp_macro_images/macro_-23.53200_-46.59600_2024-01.jpg,67.98
-23.53199999999998,-46.58400000000007,2025-04,0,0,sp_macro_images/macro_-23.53200_-46.58400_2025-04.jpg,94.14
