Lat,Lon,Date,Structure_Count,Image_File
-23.575438451699856,-46.76598576620003,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.76599_2024-01.jpg
-23.575438451699856,-46.761985766200034,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.76199_2024-01.jpg
-23.575438451699856,-46.757985766200036,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.75799_2024-01.jpg
-23.575438451699856,-46.74998576620004,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.74999_2024-01.jpg
-23.575438451699856,-46.74598576620004,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.74599_2024-01.jpg
-23.575438451699856,-46.741985766200045,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.74199_2024-01.jpg
-23.575438451699856,-46.73398576620005,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.73399_2024-01.jpg
-23.575438451699856,-46.72998576620005,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.72999_2024-01.jpg
-23.575438451699856,-46.725985766200054,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.72599_2024-01.jpg
-23.575438451699856,-46.721985766200056,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.72199_2024-01.jpg
-23.575438451699856,-46.71798576620006,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.71799_2023-12.jpg
-23.575438451699856,-46.71398576620006,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.71399_2024-01.jpg
-23.575438451699856,-46.70998576620006,2023-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.70999_2023-01.jpg
-23.575438451699856,-46.705985766200065,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.70599_2024-01.jpg
-23.575438451699856,-46.69798576620007,2025-09,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.69799_2025-09.jpg
-23.575438451699856,-46.69398576620007,2023-06,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.69399_2023-06.jpg
-23.575438451699856,-46.685985766200076,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.68599_2022-03.jpg
-23.575438451699856,-46.68198576620008,2024-04,1,Image_Banks/sp_real_shape_images/real_-23.57544_-46.68199_2024-04.jpg
-23.575438451699856,-46.67798576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.67799_2024-06.jpg
-23.575438451699856,-46.67398576620008,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.67399_2023-12.jpg
-23.575438451699856,-46.65798576620009,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.65799_2024-04.jpg
-23.575438451699856,-46.649985766200096,2023-07,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.64999_2023-07.jpg
-23.575438451699856,-46.6459857662001,2024-02,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.64599_2024-02.jpg
-23.575438451699856,-46.6419857662001,2024-04,1,Image_Banks/sp_real_shape_images/real_-23.57544_-46.64199_2024-04.jpg
-23.575438451699856,-46.6379857662001,2024-02,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.63799_2024-02.jpg
-23.575438451699856,-46.62198576620011,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.62199_2025-01.jpg
-23.575438451699856,-46.617985766200114,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.61799_2025-01.jpg
-23.575438451699856,-46.613985766200116,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.61399_2025-01.jpg
-23.575438451699856,-46.60998576620012,2024-02,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.60999_2024-02.jpg
-23.575438451699856,-46.60198576620012,2025-05,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.60199_2025-05.jpg
-23.575438451699856,-46.597985766200125,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.59799_2024-04.jpg
-23.575438451699856,-46.59398576620013,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.59399_2024-04.jpg
-23.575438451699856,-46.58998576620013,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.58999_2024-01.jpg
-23.575438451699856,-46.58598576620013,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.58599_2024-04.jpg
-23.575438451699856,-46.581985766200134,2025-05,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.58199_2025-05.jpg
-23.575438451699856,-46.577985766200136,2025-05,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.57799_2025-05.jpg
-23.575438451699856,-46.57398576620014,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.57399_2024-01.jpg
-23.575438451699856,-46.56998576620014,2022-01,1,Image_Banks/sp_real_shape_images/real_-23.57544_-46.56999_2022-01.jpg
-23.575438451699856,-46.56598576620014,2022-01,2,Image_Banks/sp_real_shape_images/real_-23.57544_-46.56599_2022-01.jpg
-23.575438451699856,-46.561985766200145,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.56199_2022-03.jpg
-23.575438451699856,-46.55798576620015,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.55799_2024-04.jpg
-23.575438451699856,-46.55398576620015,2022-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.55399_2022-01.jpg
-23.575438451699856,-46.54998576620015,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.54999_2024-04.jpg
-23.575438451699856,-46.545985766200154,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.54599_2022-03.jpg
-23.575438451699856,-46.541985766200156,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.54199_2024-04.jpg
-23.575438451699856,-46.53798576620016,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.53799_2022-03.jpg
-23.575438451699856,-46.525985766200165,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.52599_2024-04.jpg
-23.575438451699856,-46.52198576620017,2023-03,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.52199_2023-03.jpg
-23.575438451699856,-46.509985766200174,2022-10,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.50999_2022-10.jpg
-23.575438451699856,-46.505985766200176,2022-10,1,Image_Banks/sp_real_shape_images/real_-23.57544_-46.50599_2022-10.jpg
-23.575438451699856,-46.50198576620018,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.50199_2024-04.jpg
-23.575438451699856,-46.49798576620018,2024-04,1,Image_Banks/sp_real_shape_images/real_-23.57544_-46.49799_2024-04.jpg
-23.575438451699856,-46.49398576620018,2022-01,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.49399_2022-01.jpg
-23.575438451699856,-46.489985766200185,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.48999_2025-06.jpg
-23.575438451699856,-46.48198576620019,2024-04,1,Image_Banks/sp_real_shape_images/real_-23.57544_-46.48199_2024-04.jpg
-23.575438451699856,-46.47798576620019,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.47799_2024-04.jpg
-23.575438451699856,-46.4579857662002,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.45799_2025-06.jpg
-23.575438451699856,-46.453985766200205,2023-02,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.45399_2023-02.jpg
-23.575438451699856,-46.44598576620021,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.44599_2025-04.jpg
-23.575438451699856,-46.437985766200214,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.43799_2025-04.jpg
-23.575438451699856,-46.433985766200216,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.43399_2025-04.jpg
-23.575438451699856,-46.42998576620022,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.42999_2025-04.jpg
-23.575438451699856,-46.42598576620022,2023-02,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.42599_2023-02.jpg
-23.575438451699856,-46.41398576620023,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.41399_2025-04.jpg
-23.575438451699856,-46.40998576620023,2023-02,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.40999_2023-02.jpg
-23.575438451699856,-46.40598576620023,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.40599_2025-04.jpg
-23.575438451699856,-46.397985766200236,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.39799_2025-04.jpg
-23.575438451699856,-46.38998576620024,2023-06,0,Image_Banks/sp_real_shape_images/real_-23.57544_-46.38999_2023-06.jpg
-23.571438451699855,-46.777985766200025,2023-08,1,Image_Banks/sp_real_shape_images/real_-23.57144_-46.77799_2023-08.jpg
-23.571438451699855,-46.76998576620003,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.76999_2024-01.jpg
-23.571438451699855,-46.76598576620003,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.76599_2024-01.jpg
-23.571438451699855,-46.757985766200036,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.75799_2024-01.jpg
-23.571438451699855,-46.75398576620004,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.75399_2024-01.jpg
-23.571438451699855,-46.74998576620004,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.74999_2024-01.jpg
-23.571438451699855,-46.741985766200045,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.74199_2024-01.jpg
-23.571438451699855,-46.73398576620005,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.73399_2024-01.jpg
-23.571438451699855,-46.72998576620005,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.72999_2024-01.jpg
-23.571438451699855,-46.725985766200054,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.72599_2024-01.jpg
-23.571438451699855,-46.721985766200056,2023-11,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.72199_2023-11.jpg
-23.571438451699855,-46.71798576620006,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.71799_2024-01.jpg
-23.571438451699855,-46.71398576620006,2022-05,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.71399_2022-05.jpg
-23.571438451699855,-46.70998576620006,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.70999_2023-12.jpg
-23.571438451699855,-46.705985766200065,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.70599_2024-04.jpg
-23.571438451699855,-46.70198576620007,2025-09,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.70199_2025-09.jpg
-23.571438451699855,-46.69798576620007,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.69799_2025-10.jpg
-23.571438451699855,-46.69398576620007,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.69399_2024-01.jpg
-23.571438451699855,-46.689985766200074,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.68999_2024-01.jpg
-23.571438451699855,-46.685985766200076,2024-07,1,Image_Banks/sp_real_shape_images/real_-23.57144_-46.68599_2024-07.jpg
-23.571438451699855,-46.67798576620008,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.67799_2022-03.jpg
-23.571438451699855,-46.669985766200085,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.66999_2024-07.jpg
-23.571438451699855,-46.66598576620009,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.66599_2024-07.jpg
-23.571438451699855,-46.66198576620009,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.66199_2024-07.jpg
-23.571438451699855,-46.6419857662001,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.64199_2024-07.jpg
-23.571438451699855,-46.6379857662001,2024-02,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.63799_2024-02.jpg
-23.571438451699855,-46.633985766200105,2024-07,1,Image_Banks/sp_real_shape_images/real_-23.57144_-46.63399_2024-07.jpg
-23.571438451699855,-46.62598576620011,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.62599_2025-01.jpg
-23.571438451699855,-46.62198576620011,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.62199_2025-01.jpg
-23.571438451699855,-46.617985766200114,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.61799_2025-01.jpg
-23.571438451699855,-46.613985766200116,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.61399_2025-01.jpg
-23.571438451699855,-46.60998576620012,2022-02,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.60999_2022-02.jpg
-23.571438451699855,-46.60598576620012,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.60599_2024-06.jpg
-23.571438451699855,-46.597985766200125,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.59799_2024-01.jpg
-23.571438451699855,-46.59398576620013,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.59399_2024-01.jpg
-23.571438451699855,-46.58998576620013,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.58999_2024-01.jpg
-23.571438451699855,-46.58598576620013,2022-02,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.58599_2022-02.jpg
-23.571438451699855,-46.581985766200134,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.58199_2022-03.jpg
-23.571438451699855,-46.577985766200136,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.57799_2024-04.jpg
-23.571438451699855,-46.57398576620014,2023-03,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.57399_2023-03.jpg
-23.571438451699855,-46.56998576620014,2022-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.56999_2022-01.jpg
-23.571438451699855,-46.561985766200145,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.56199_2024-01.jpg
-23.571438451699855,-46.55798576620015,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.55799_2024-04.jpg
-23.571438451699855,-46.55398576620015,2022-03,1,Image_Banks/sp_real_shape_images/real_-23.57144_-46.55399_2022-03.jpg
-23.571438451699855,-46.54998576620015,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.54999_2024-04.jpg
-23.571438451699855,-46.545985766200154,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.54599_2024-04.jpg
-23.571438451699855,-46.541985766200156,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.54199_2024-04.jpg
-23.571438451699855,-46.53798576620016,2023-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.53799_2023-01.jpg
-23.571438451699855,-46.53398576620016,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.53399_2022-03.jpg
-23.571438451699855,-46.52998576620016,2022-03,2,Image_Banks/sp_real_shape_images/real_-23.57144_-46.52999_2022-03.jpg
-23.571438451699855,-46.525985766200165,2023-03,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.52599_2023-03.jpg
-23.571438451699855,-46.52198576620017,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.52199_2022-03.jpg
-23.571438451699855,-46.51798576620017,2022-01,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.51799_2022-01.jpg
-23.571438451699855,-46.509985766200174,2023-02,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.50999_2023-02.jpg
-23.571438451699855,-46.505985766200176,2022-10,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.50599_2022-10.jpg
-23.571438451699855,-46.49398576620018,2022-10,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.49399_2022-10.jpg
-23.571438451699855,-46.489985766200185,2022-10,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.48999_2022-10.jpg
-23.571438451699855,-46.47798576620019,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.47799_2024-04.jpg
-23.571438451699855,-46.473985766200194,2023-03,2,Image_Banks/sp_real_shape_images/real_-23.57144_-46.47399_2023-03.jpg
-23.571438451699855,-46.469985766200196,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.46999_2025-04.jpg
-23.571438451699855,-46.44998576620021,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.44999_2024-04.jpg
-23.571438451699855,-46.44598576620021,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.44599_2025-07.jpg
-23.571438451699855,-46.44198576620021,2025-04,1,Image_Banks/sp_real_shape_images/real_-23.57144_-46.44199_2025-04.jpg
-23.571438451699855,-46.433985766200216,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.43399_2025-04.jpg
-23.571438451699855,-46.42198576620022,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.42199_2025-04.jpg
-23.571438451699855,-46.41398576620023,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.41399_2025-04.jpg
-23.571438451699855,-46.40598576620023,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.40599_2025-04.jpg
-23.571438451699855,-46.401985766200234,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.40199_2025-04.jpg
-23.571438451699855,-46.397985766200236,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.39799_2025-04.jpg
-23.571438451699855,-46.39398576620024,2023-02,0,Image_Banks/sp_real_shape_images/real_-23.57144_-46.39399_2023-02.jpg
-23.567438451699854,-46.76998576620003,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.76999_2024-01.jpg
-23.567438451699854,-46.76598576620003,2024-01,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.76599_2024-01.jpg
-23.567438451699854,-46.761985766200034,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.76199_2024-01.jpg
-23.567438451699854,-46.757985766200036,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.75799_2024-01.jpg
-23.567438451699854,-46.74998576620004,2022-02,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.74999_2022-02.jpg
-23.567438451699854,-46.74598576620004,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.74599_2024-01.jpg
-23.567438451699854,-46.73798576620005,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.73799_2023-12.jpg
-23.567438451699854,-46.72998576620005,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.72999_2023-12.jpg
-23.567438451699854,-46.70998576620006,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.70999_2023-12.jpg
-23.567438451699854,-46.69398576620007,2023-06,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.69399_2023-06.jpg
-23.567438451699854,-46.689985766200074,2022-11,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.68999_2022-11.jpg
-23.567438451699854,-46.68198576620008,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.68199_2024-04.jpg
-23.567438451699854,-46.67798576620008,2024-10,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.67799_2024-10.jpg
-23.567438451699854,-46.67398576620008,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.67399_2024-07.jpg
-23.567438451699854,-46.669985766200085,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.66999_2023-12.jpg
-23.567438451699854,-46.66598576620009,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.66599_2024-04.jpg
-23.567438451699854,-46.66198576620009,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.66199_2024-04.jpg
-23.567438451699854,-46.649985766200096,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.64999_2024-07.jpg
-23.567438451699854,-46.6459857662001,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.64599_2024-07.jpg
-23.567438451699854,-46.6419857662001,2024-02,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.64199_2024-02.jpg
-23.567438451699854,-46.6379857662001,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.63799_2025-01.jpg
-23.567438451699854,-46.633985766200105,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.63399_2025-01.jpg
-23.567438451699854,-46.62998576620011,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.62999_2025-01.jpg
-23.567438451699854,-46.62598576620011,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.62599_2025-01.jpg
-23.567438451699854,-46.62198576620011,2024-09,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.62199_2024-09.jpg
-23.567438451699854,-46.617985766200114,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.61799_2025-01.jpg
-23.567438451699854,-46.613985766200116,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.61399_2025-01.jpg
-23.567438451699854,-46.60998576620012,2023-03,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.60999_2023-03.jpg
-23.567438451699854,-46.60598576620012,2025-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.60599_2025-01.jpg
-23.567438451699854,-46.60198576620012,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.60199_2024-04.jpg
-23.567438451699854,-46.597985766200125,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.59799_2024-07.jpg
-23.567438451699854,-46.59398576620013,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.59399_2024-01.jpg
-23.567438451699854,-46.58598576620013,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.58599_2024-04.jpg
-23.567438451699854,-46.581985766200134,2025-03,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.58199_2025-03.jpg
-23.567438451699854,-46.577985766200136,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.57799_2024-01.jpg
-23.567438451699854,-46.57398576620014,2024-12,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.57399_2024-12.jpg
-23.567438451699854,-46.561985766200145,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.56199_2024-04.jpg
-23.567438451699854,-46.55798576620015,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.55799_2024-04.jpg
-23.567438451699854,-46.55398576620015,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.55399_2024-01.jpg
-23.567438451699854,-46.54998576620015,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.54999_2024-04.jpg
-23.567438451699854,-46.545985766200154,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.54599_2024-01.jpg
-23.567438451699854,-46.541985766200156,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.54199_2024-01.jpg
-23.567438451699854,-46.53798576620016,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.53799_2022-03.jpg
-23.567438451699854,-46.53398576620016,2022-01,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.53399_2022-01.jpg
-23.567438451699854,-46.525985766200165,2022-03,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.52599_2022-03.jpg
-23.567438451699854,-46.52198576620017,2022-03,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.52199_2022-03.jpg
-23.567438451699854,-46.51798576620017,2022-01,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.51799_2022-01.jpg
-23.567438451699854,-46.51398576620017,2022-10,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.51399_2022-10.jpg
-23.567438451699854,-46.505985766200176,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.50599_2025-06.jpg
-23.567438451699854,-46.49398576620018,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.49399_2024-04.jpg
-23.567438451699854,-46.489985766200185,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.48999_2024-04.jpg
-23.567438451699854,-46.48598576620019,2024-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.48599_2024-04.jpg
-23.567438451699854,-46.47798576620019,2022-10,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.47799_2022-10.jpg
-23.567438451699854,-46.469985766200196,2024-04,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.46999_2024-04.jpg
-23.567438451699854,-46.4619857662002,2022-11,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.46199_2022-11.jpg
-23.567438451699854,-46.4579857662002,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.45799_2025-04.jpg
-23.567438451699854,-46.453985766200205,2025-05,2,Image_Banks/sp_real_shape_images/real_-23.56744_-46.45399_2025-05.jpg
-23.567438451699854,-46.44998576620021,2025-05,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.44999_2025-05.jpg
-23.567438451699854,-46.44598576620021,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.44599_2025-07.jpg
-23.567438451699854,-46.44198576620021,2023-08,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.44199_2023-08.jpg
-23.567438451699854,-46.433985766200216,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.43399_2025-04.jpg
-23.567438451699854,-46.42998576620022,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.42999_2025-04.jpg
-23.567438451699854,-46.42598576620022,2025-04,1,Image_Banks/sp_real_shape_images/real_-23.56744_-46.42599_2025-04.jpg
-23.567438451699854,-46.42198576620022,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.42199_2025-04.jpg
-23.567438451699854,-46.417985766200225,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.41799_2025-04.jpg
-23.567438451699854,-46.40998576620023,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.40999_2025-04.jpg
-23.567438451699854,-46.40598576620023,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.40599_2025-04.jpg
-23.567438451699854,-46.401985766200234,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.40199_2025-04.jpg
-23.567438451699854,-46.397985766200236,2025-04,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.39799_2025-04.jpg
-23.567438451699854,-46.39398576620024,2023-02,0,Image_Banks/sp_real_shape_images/real_-23.56744_-46.39399_2023-02.jpg
-23.563438451699852,-46.76598576620003,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56344_-46.76599_2024-01.jpg
-23.563438451699852,-46.761985766200034,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56344_-46.76199_2024-01.jpg
-23.563438451699852,-46.757985766200036,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56344_-46.75799_2024-01.jpg
-23.563438451699852,-46.75398576620004,2024-01,0,Image_Banks/sp_real_shape_images/real_-23.56344_-46.75399_2024-01.jpg
-23.563438451699852,-46.74998576620004,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.56344_-46.74999_2023-12.jpg
-23.563438451699852,-46.74598576620004,2024-01,1,Image_Banks/sp_real_shape_images/real_-23.56344_-46.74599_2024-01.jpg
-23.563438451699852,-46.741985766200045,2023-12,0,Image_Banks/sp_real_shape_images/real_-23.56344_-46.74199_2023-12.jpg
