Lat,Lon,District,Date,Total_Activity,Wealth_Index,Local_Avg_Income,Est_Monthly_Revenue_R$,Nighttime_Radiance,Shadow_Index,Image_File
-23.67543845169989,-46.73798576620005,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,44.37,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.73799_2024-05.jpg
-23.67543845169989,-46.73398576620005,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,30.42,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.73399_2024-05.jpg
-23.67543845169989,-46.69798576620007,Diadema,2023-07,0,0.75,2062.5,0.0,105.21,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.69799_2023-07.jpg
-23.67543845169989,-46.69398576620007,Diadema,2024-01,0,0.75,2062.5,0.0,91.87,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.69399_2024-01.jpg
-23.67543845169989,-46.68998576620008,Diadema,2022-01,0,0.75,2062.5,0.0,69.05,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.68999_2022-01.jpg
-23.67543845169989,-46.68598576620008,Diadema,2024-12,0,0.75,2062.5,0.0,58.84,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.68599_2024-12.jpg
-23.67543845169989,-46.68198576620008,Diadema,2022-01,1,0.75,2062.5,3093.75,60.77,0.24251726003343882,Image_Banks/sp_real_shape_images/real_-23.67544_-46.68199_2022-01.jpg
-23.67543845169989,-46.67798576620008,Diadema,2024-07,0,0.75,2062.5,0.0,67.79,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.67799_2024-07.jpg
-23.67543845169989,-46.67398576620008,Diadema,2022-05,1,0.75,2062.5,3093.75,68.37,0.23587939012331988,Image_Banks/sp_real_shape_images/real_-23.67544_-46.67399_2022-05.jpg
-23.67543845169989,-46.669985766200085,Diadema,2023-06,0,0.75,2062.5,0.0,56.81,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.66999_2023-06.jpg
-23.67543845169989,-46.66598576620009,Diadema,2022-09,0,0.75,2062.5,0.0,52.84,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.66599_2022-09.jpg
-23.67543845169989,-46.66198576620009,Diadema,2024-07,0,0.75,2062.5,0.0,54.2,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.66199_2024-07.jpg
-23.67543845169989,-46.65798576620009,Diadema,2023-06,0,0.75,2062.5,0.0,45.8,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.65799_2023-06.jpg
-23.67543845169989,-46.653985766200094,Diadema,2024-07,0,0.75,2062.5,0.0,41.99,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.65399_2024-07.jpg
-23.67543845169989,-46.6459857662001,Diadema,2022-09,0,0.75,2062.5,0.0,43.35,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.64599_2022-09.jpg
-23.67543845169989,-46.6419857662001,Diadema,2024-06,0,0.75,2062.5,0.0,51.89,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.64199_2024-06.jpg
-23.67543845169989,-46.6379857662001,Diadema,2022-09,0,0.75,2062.5,0.0,47.13,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.63799_2022-09.jpg
-23.67543845169989,-46.633985766200105,Diadema,2023-06,0,0.75,2062.5,0.0,49.53,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.63399_2023-06.jpg
-23.67543845169989,-46.62998576620011,Diadema,2025-08,0,0.75,2062.5,0.0,68.54,0.0,Image_Banks/sp_real_shape_images/real_-23.67544_-46.62999_2025-08.jpg
-23.67143845169989,-46.79398576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,47.49,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.79399_2024-05.jpg
-23.67143845169989,-46.78998576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,50.01,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.78999_2024-05.jpg
-23.67143845169989,-46.78598576620002,Taboao da Serra,2024-05,1,1.3,3575.0,5362.5,56.49,0.24681540581420583,Image_Banks/sp_real_shape_images/real_-23.67144_-46.78599_2024-05.jpg
-23.67143845169989,-46.78198576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,51.24,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.78199_2024-05.jpg
-23.67143845169989,-46.777985766200025,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,51.13,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.77799_2024-05.jpg
-23.67143845169989,-46.76998576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,59.7,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.76999_2024-05.jpg
-23.67143845169989,-46.76598576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,50.69,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.76599_2024-05.jpg
-23.67143845169989,-46.761985766200034,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,52.27,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.76199_2024-05.jpg
-23.67143845169989,-46.75798576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,60.35,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.75799_2024-05.jpg
-23.67143845169989,-46.75398576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,63.25,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.75399_2024-05.jpg
-23.67143845169989,-46.74998576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,67.81,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.74999_2024-05.jpg
-23.67143845169989,-46.74598576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,69.89,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.74599_2024-05.jpg
-23.67143845169989,-46.741985766200045,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,69.71,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.74199_2024-05.jpg
-23.67143845169989,-46.73798576620005,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,75.5,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.73799_2024-05.jpg
-23.67143845169989,-46.73398576620005,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,56.29,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.73399_2024-05.jpg
-23.67143845169989,-46.71798576620006,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,60.1,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.71799_2024-12.jpg
-23.67143845169989,-46.71398576620006,Taboao da Serra,2025-03,0,1.3,3575.0,0.0,78.95,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.71399_2025-03.jpg
-23.67143845169989,-46.70198576620007,Diadema,2024-12,0,0.75,2062.5,0.0,80.14,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.70199_2024-12.jpg
-23.67143845169989,-46.69798576620007,Diadema,2024-07,0,0.75,2062.5,0.0,80.14,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.69799_2024-07.jpg
-23.67143845169989,-46.68598576620008,Diadema,2024-07,0,0.75,2062.5,0.0,49.03,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.68599_2024-07.jpg
-23.67143845169989,-46.68198576620008,Diadema,2024-07,0,0.75,2062.5,0.0,50.36,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.68199_2024-07.jpg
-23.67143845169989,-46.67798576620008,Diadema,2024-07,0,0.75,2062.5,0.0,65.58,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.67799_2024-07.jpg
-23.67143845169989,-46.67398576620008,Diadema,2022-05,1,0.75,2062.5,3093.75,74.96,0.23093584897515743,Image_Banks/sp_real_shape_images/real_-23.67144_-46.67399_2022-05.jpg
-23.67143845169989,-46.669985766200085,Diadema,2022-09,0,0.75,2062.5,0.0,49.01,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.66999_2022-09.jpg
-23.67143845169989,-46.66598576620009,Diadema,2023-07,0,0.75,2062.5,0.0,49.5,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.66599_2023-07.jpg
-23.67143845169989,-46.66198576620009,Diadema,2023-07,0,0.75,2062.5,0.0,49.62,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.66199_2023-07.jpg
-23.67143845169989,-46.65798576620009,Diadema,2022-09,0,0.75,2062.5,0.0,45.36,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.65799_2022-09.jpg
-23.67143845169989,-46.653985766200094,Diadema,2022-09,0,0.75,2062.5,0.0,46.96,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.65399_2022-09.jpg
-23.67143845169989,-46.649985766200096,Diadema,2024-06,0,0.75,2062.5,0.0,45.97,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.64999_2024-06.jpg
-23.67143845169989,-46.6459857662001,Diadema,2025-05,0,0.75,2062.5,0.0,48.44,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.64599_2025-05.jpg
-23.67143845169989,-46.6419857662001,Diadema,2024-06,0,0.75,2062.5,0.0,50.69,0.0,Image_Banks/sp_real_shape_images/real_-23.67144_-46.64199_2024-06.jpg
-23.67143845169989,-46.6379857662001,Diadema,2022-03,2,0.75,2062.5,6187.5,49.53,0.5098701779110076,Image_Banks/sp_real_shape_images/real_-23.67144_-46.63799_2022-03.jpg
-23.67143845169989,-46.633985766200105,Diadema,2023-06,1,0.75,2062.5,3093.75,50.6,0.2535804457093931,Image_Banks/sp_real_shape_images/real_-23.67144_-46.63399_2023-06.jpg
-23.667438451699887,-46.78998576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,48.19,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.78999_2024-05.jpg
-23.667438451699887,-46.78598576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,52.28,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.78599_2024-05.jpg
-23.667438451699887,-46.77398576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,57.45,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.77399_2024-05.jpg
-23.667438451699887,-46.76998576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,61.2,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.76999_2024-05.jpg
-23.667438451699887,-46.761985766200034,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,52.21,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.76199_2024-05.jpg
-23.667438451699887,-46.75798576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,53.59,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.75799_2024-05.jpg
-23.667438451699887,-46.75398576620004,Taboao da Serra,2022-04,0,1.3,3575.0,0.0,58.51,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.75399_2022-04.jpg
-23.667438451699887,-46.74998576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,54.74,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.74999_2024-05.jpg
-23.667438451699887,-46.74598576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,52.84,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.74599_2024-05.jpg
-23.667438451699887,-46.741985766200045,Taboao da Serra,2022-04,0,1.3,3575.0,0.0,63.08,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.74199_2022-04.jpg
-23.667438451699887,-46.73798576620005,Taboao da Serra,2024-07,0,1.3,3575.0,0.0,74.93,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.73799_2024-07.jpg
-23.667438451699887,-46.73398576620005,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,76.43,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.73399_2024-05.jpg
-23.667438451699887,-46.72998576620005,Taboao da Serra,2024-05,1,1.3,3575.0,5362.5,72.71,0.2325506506732502,Image_Banks/sp_real_shape_images/real_-23.66744_-46.72999_2024-05.jpg
-23.667438451699887,-46.72598576620005,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,67.15,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.72599_2024-12.jpg
-23.667438451699887,-46.71798576620006,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,96.44,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.71799_2024-12.jpg
-23.667438451699887,-46.69398576620007,Diadema,2024-01,1,0.75,2062.5,3093.75,49.39,0.2551155351180557,Image_Banks/sp_real_shape_images/real_-23.66744_-46.69399_2024-01.jpg
-23.667438451699887,-46.68998576620008,Diadema,2023-07,0,0.75,2062.5,0.0,57.37,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.68999_2023-07.jpg
-23.667438451699887,-46.68198576620008,Diadema,2023-07,0,0.75,2062.5,0.0,48.86,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.68199_2023-07.jpg
-23.667438451699887,-46.67798576620008,Diadema,2024-07,0,0.75,2062.5,0.0,78.37,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.67799_2024-07.jpg
-23.667438451699887,-46.67398576620008,Diadema,2024-07,0,0.75,2062.5,0.0,75.18,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.67399_2024-07.jpg
-23.667438451699887,-46.66598576620009,Diadema,2022-09,1,0.75,2062.5,3093.75,44.27,0.26228514219214216,Image_Banks/sp_real_shape_images/real_-23.66744_-46.66599_2022-09.jpg
-23.667438451699887,-46.66198576620009,Diadema,2022-09,0,0.75,2062.5,0.0,51.66,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.66199_2022-09.jpg
-23.667438451699887,-46.65798576620009,Diadema,2022-09,0,0.75,2062.5,0.0,65.77,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.65799_2022-09.jpg
-23.667438451699887,-46.653985766200094,Diadema,2025-03,1,0.75,2062.5,3093.75,67.12,0.2368954731844611,Image_Banks/sp_real_shape_images/real_-23.66744_-46.65399_2025-03.jpg
-23.667438451699887,-46.649985766200096,Diadema,2023-05,0,0.75,2062.5,0.0,57.42,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.64999_2023-05.jpg
-23.667438451699887,-46.6459857662001,Diadema,2023-05,0,0.75,2062.5,0.0,51.75,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.64599_2023-05.jpg
-23.667438451699887,-46.6419857662001,Diadema,2023-05,0,0.75,2062.5,0.0,49.3,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.64199_2023-05.jpg
-23.667438451699887,-46.6379857662001,Diadema,2023-05,0,0.75,2062.5,0.0,55.1,0.0,Image_Banks/sp_real_shape_images/real_-23.66744_-46.63799_2023-05.jpg
-23.66343845169989,-46.79398576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,49.95,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.79399_2024-05.jpg
-23.66343845169989,-46.78998576620002,Taboao da Serra,2024-04,0,1.3,3575.0,0.0,47.97,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.78999_2024-04.jpg
-23.66343845169989,-46.78598576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,51.46,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.78599_2024-05.jpg
-23.66343845169989,-46.78198576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,51.07,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.78199_2024-05.jpg
-23.66343845169989,-46.777985766200025,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,57.24,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.77799_2024-05.jpg
-23.66343845169989,-46.76998576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,72.13,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.76999_2024-05.jpg
-23.66343845169989,-46.76598576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,65.23,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.76599_2024-05.jpg
-23.66343845169989,-46.75798576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,56.78,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.75799_2024-05.jpg
-23.66343845169989,-46.75398576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,60.28,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.75399_2024-05.jpg
-23.66343845169989,-46.74998576620004,Taboao da Serra,2024-05,1,1.3,3575.0,5362.5,54.59,0.2488798252722052,Image_Banks/sp_real_shape_images/real_-23.66344_-46.74999_2024-05.jpg
-23.66343845169989,-46.74598576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,44.55,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.74599_2024-05.jpg
-23.66343845169989,-46.741985766200045,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,43.75,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.74199_2024-05.jpg
-23.66343845169989,-46.73398576620005,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,62.58,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.73399_2024-05.jpg
-23.66343845169989,-46.72998576620005,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,73.66,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.72999_2024-12.jpg
-23.66343845169989,-46.72598576620005,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,77.47,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.72599_2024-12.jpg
-23.66343845169989,-46.71798576620006,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,74.88,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.71799_2024-12.jpg
-23.66343845169989,-46.71398576620006,Taboao da Serra,2024-12,0,1.3,3575.0,0.0,63.74,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.71399_2024-12.jpg
-23.66343845169989,-46.70598576620007,Diadema,2024-12,0,0.75,2062.5,0.0,73.6,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.70599_2024-12.jpg
-23.66343845169989,-46.69398576620007,Diadema,2023-07,1,0.75,2062.5,3093.75,49.44,0.25505099981380314,Image_Banks/sp_real_shape_images/real_-23.66344_-46.69399_2023-07.jpg
-23.66343845169989,-46.68998576620008,Diadema,2023-07,0,0.75,2062.5,0.0,61.35,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.68999_2023-07.jpg
-23.66343845169989,-46.68598576620008,Diadema,2024-12,0,0.75,2062.5,0.0,59.05,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.68599_2024-12.jpg
-23.66343845169989,-46.67798576620008,Diadema,2024-07,1,0.75,2062.5,3093.75,70.51,0.23420095688222836,Image_Banks/sp_real_shape_images/real_-23.66344_-46.67799_2024-07.jpg
-23.66343845169989,-46.67398576620008,Diadema,2024-07,1,0.75,2062.5,3093.75,59.64,0.24360804645153736,Image_Banks/sp_real_shape_images/real_-23.66344_-46.67399_2024-07.jpg
-23.66343845169989,-46.669985766200085,Diadema,2022-09,0,0.75,2062.5,0.0,46.67,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.66999_2022-09.jpg
-23.66343845169989,-46.66598576620009,Diadema,2023-07,0,0.75,2062.5,0.0,48.32,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.66599_2023-07.jpg
-23.66343845169989,-46.66198576620009,Diadema,2025-03,0,0.75,2062.5,0.0,63.48,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.66199_2025-03.jpg
-23.66343845169989,-46.65798576620009,Diadema,2022-09,0,0.75,2062.5,0.0,65.88,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.65799_2022-09.jpg
-23.66343845169989,-46.649985766200096,Diadema,2022-09,0,0.75,2062.5,0.0,51.06,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.64999_2022-09.jpg
-23.66343845169989,-46.6459857662001,Diadema,2024-06,0,0.75,2062.5,0.0,43.89,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.64599_2024-06.jpg
-23.66343845169989,-46.6419857662001,Diadema,2023-05,1,0.75,2062.5,3093.75,48.74,0.2559633333774758,Image_Banks/sp_real_shape_images/real_-23.66344_-46.64199_2023-05.jpg
-23.66343845169989,-46.6379857662001,Diadema,2024-06,0,0.75,2062.5,0.0,54.74,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.63799_2024-06.jpg
-23.66343845169989,-46.633985766200105,Diadema,2023-05,0,0.75,2062.5,0.0,42.76,0.0,Image_Banks/sp_real_shape_images/real_-23.66344_-46.63399_2023-05.jpg
-23.659438451699884,-46.79398576620002,Taboao da Serra,2024-04,0,1.3,3575.0,0.0,50.34,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.79399_2024-04.jpg
-23.659438451699884,-46.78998576620002,Taboao da Serra,2024-04,0,1.3,3575.0,0.0,46.17,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.78999_2024-04.jpg
-23.659438451699884,-46.78198576620002,Taboao da Serra,2024-05,2,1.3,3575.0,10725.0,43.85,0.5258558721488037,Image_Banks/sp_real_shape_images/real_-23.65944_-46.78199_2024-05.jpg
-23.659438451699884,-46.777985766200025,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,58.23,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.77799_2024-05.jpg
-23.659438451699884,-46.77398576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,65.38,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.77399_2024-05.jpg
-23.659438451699884,-46.76998576620003,Taboao da Serra,2024-05,1,1.3,3575.0,5362.5,74.99,0.2309147945425697,Image_Banks/sp_real_shape_images/real_-23.65944_-46.76999_2024-05.jpg
-23.659438451699884,-46.76598576620003,Taboao da Serra,2023-12,1,1.3,3575.0,5362.5,78.94,0.2282439776308817,Image_Banks/sp_real_shape_images/real_-23.65944_-46.76599_2023-12.jpg
-23.659438451699884,-46.761985766200034,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,68.96,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.76199_2024-05.jpg
-23.659438451699884,-46.75798576620004,Taboao da Serra,2022-02,0,1.3,3575.0,0.0,60.36,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.75799_2022-02.jpg
-23.659438451699884,-46.74998576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,50.03,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.74999_2024-05.jpg
-23.659438451699884,-46.74598576620004,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,46.07,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.74599_2024-05.jpg
-23.659438451699884,-46.741985766200045,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,47.37,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.74199_2024-05.jpg
-23.659438451699884,-46.73398576620005,Taboao da Serra,2024-03,0,1.3,3575.0,0.0,55.47,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.73399_2024-03.jpg
-23.659438451699884,-46.71398576620006,Taboao da Serra,2025-04,0,1.3,3575.0,0.0,60.5,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.71399_2025-04.jpg
-23.659438451699884,-46.70998576620006,Taboao da Serra,2022-01,0,1.3,3575.0,0.0,69.51,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.70999_2022-01.jpg
-23.659438451699884,-46.70598576620007,Diadema,2024-12,0,0.75,2062.5,0.0,72.25,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.70599_2024-12.jpg
-23.659438451699884,-46.70198576620007,Diadema,2024-12,0,0.75,2062.5,0.0,75.67,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.70199_2024-12.jpg
-23.659438451699884,-46.69798576620007,Diadema,2023-07,0,0.75,2062.5,0.0,75.67,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.69799_2023-07.jpg
-23.659438451699884,-46.68998576620008,Diadema,2024-07,0,0.75,2062.5,0.0,72.47,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.68999_2024-07.jpg
-23.659438451699884,-46.67798576620008,Diadema,2024-07,0,0.75,2062.5,0.0,51.37,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.67799_2024-07.jpg
-23.659438451699884,-46.67398576620008,Diadema,2022-01,0,0.75,2062.5,0.0,44.92,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.67399_2022-01.jpg
-23.659438451699884,-46.669985766200085,Diadema,2022-09,0,0.75,2062.5,0.0,51.24,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.66999_2022-09.jpg
-23.659438451699884,-46.66598576620009,Diadema,2024-07,0,0.75,2062.5,0.0,64.39,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.66599_2024-07.jpg
-23.659438451699884,-46.66198576620009,Diadema,2024-07,0,0.75,2062.5,0.0,72.55,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.66199_2024-07.jpg
-23.659438451699884,-46.65798576620009,Diadema,2023-07,0,0.75,2062.5,0.0,66.75,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.65799_2023-07.jpg
-23.659438451699884,-46.653985766200094,Diadema,2022-09,0,0.75,2062.5,0.0,52.35,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.65399_2022-09.jpg
-23.659438451699884,-46.649985766200096,Diadema,2023-05,0,0.75,2062.5,0.0,53.31,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.64999_2023-05.jpg
-23.659438451699884,-46.6459857662001,Diadema,2022-09,0,0.75,2062.5,0.0,47.89,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.64599_2022-09.jpg
-23.659438451699884,-46.6419857662001,Diadema,2024-06,0,0.75,2062.5,0.0,51.04,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.64199_2024-06.jpg
-23.659438451699884,-46.6379857662001,Diadema,2023-05,1,0.75,2062.5,3093.75,52.89,0.2508186146546988,Image_Banks/sp_real_shape_images/real_-23.65944_-46.63799_2023-05.jpg
-23.659438451699884,-46.633985766200105,Diadema,2025-10,1,0.75,2062.5,3093.75,37.47,0.27398170491408774,Image_Banks/sp_real_shape_images/real_-23.65944_-46.63399_2025-10.jpg
-23.659438451699884,-46.61398576620012,Diadema,2025-05,0,0.75,2062.5,0.0,61.57,0.0,Image_Banks/sp_real_shape_images/real_-23.65944_-46.61399_2025-05.jpg
-23.655438451699883,-46.78998576620002,Taboao da Serra,2024-04,0,1.3,3575.0,0.0,53.48,0.0,Image_Banks/sp_real_shape_images/real_-23.65544_-46.78999_2024-04.jpg
-23.655438451699883,-46.78598576620002,Taboao da Serra,2024-04,1,1.3,3575.0,5362.5,50.41,0.25381788500910385,Image_Banks/sp_real_shape_images/real_-23.65544_-46.78599_2024-04.jpg
-23.655438451699883,-46.78198576620002,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,50.71,0.0,Image_Banks/sp_real_shape_images/real_-23.65544_-46.78199_2024-05.jpg
-23.655438451699883,-46.77398576620003,Taboao da Serra,2024-05,0,1.3,3575.0,0.0,61.95,0.0,Image_Banks/sp_real_shape_images/real_-23.65544_-46.77399_2024-05.jpg
